Date,Day,Answer,Clue,Dir
16 Apr 18,Mon,Tenets,A number set about forming principles,D
16 Apr 18,Mon,Loser,He doesn't win unusual roles,D
16 Apr 18,Mon,Speaker,It may enable one to hear an orator,D
16 Apr 18,Mon,Airbus,A plane or what may take you to it,D
16 Apr 18,Mon,Being,Living creature,D
16 Apr 18,Mon,Editor,He's in charge but has a leader,D
16 Apr 18,Mon,Sepia,A pie's turned brown,D
17 Apr 18,Tue,No-claims,Reformed son has a demand for a bonus,A
17 Apr 18,Tue,Boer,Robe odered by the South African,A
17 Apr 18,Tue,Deer,Rush back to the animal,A
17 Apr 18,Tue,Japonica,Join a cap somehow in the plant,A
17 Apr 18,Tue,Stale,Least likely to order what's off,A
17 Apr 18,Tue,Uniform,International organisation I make standard,A
17 Apr 18,Tue,Splinter group,Independent association of chips off the old block,A
17 Apr 18,Tue,Emigrate,Eastern plane has speed to leave the country,A
17 Apr 18,Tue,Foot,Is Michael a legend?,A
17 Apr 18,Tue,Teenage,No right to generate trouble for the adolescent,A
17 Apr 18,Tue,Peril,For each the Italian finds danger,A
17 Apr 18,Tue,Rose,Getting sore about the flower,A
17 Apr 18,Tue,Advising,Counselling Davis out of gin problems,A
17 Apr 18,Tue,One-step,Monotonous dance?,D
17 Apr 18,Tue,Lorelei,Knowledge of a garland worn by a siren,D
17 Apr 18,Tue,Measured tread,Steady pace the tyre-inspector had,D
17 Apr 18,Tue,Orinoco,Damaged coin or ring found on the river,D
17 Apr 18,Tue,Road map,"Right, Adam's somehow in work on the chart",D
17 Apr 18,Tue,Boring,To fetch nothing in is uninteresting,D
17 Apr 18,Tue,Sweater,Jersey tree was uprooted,D
17 Apr 18,Tue,Loiter,Hangs around to stir Leo up,D
17 Apr 18,Tue,Norman,"Greg, or possibly William",D
17 Apr 18,Tue,Rafters,"Right, seconds are served in the roof",D
17 Apr 18,Tue,Utopian,Visionary put on A1 course,D
18 Apr 18,Wed,Contraption,Cartoon pint drawn by a gadget,A
18 Apr 18,Wed,Embower,Mob were out to enclose,A
18 Apr 18,Wed,Grebe,Reg must change to be with the bird,A
18 Apr 18,Wed,Ratio,Some irrational relationship,A
18 Apr 18,Wed,Inspire,Rep is in position to animate,A
18 Apr 18,Wed,Volley,Lovely positioning for a shot in tennis,A
18 Apr 18,Wed,Busker,Silly berk surrounding us is a street entertainer,A
18 Apr 18,Wed,Tadpole,Lead pot broken by the larva,A
18 Apr 18,Wed,Cadet,Man with a bill returned by the trainee,A
18 Apr 18,Wed,Orion,Gold particle of a constellation,A
18 Apr 18,Wed,Caveman,Van came out to see the Palaeolithic person,A
18 Apr 18,Wed,Wedding ring,Handy sign of union membership,A
18 Apr 18,Wed,Orbit,Otherwise a section of the satellite's path,D
18 Apr 18,Wed,Tow rope,We troop out with this line,D
18 Apr 18,Wed,Adroit,"Skilful road repairs, it appears",D
18 Apr 18,Wed,Togas,To talk of robes,D
18 Apr 18,Wed,Obelisk,It's an honour to work silk with Cleopatra's Needle,D
18 Apr 18,Wed,Deprivation,Great poverty is upsetting and I prove it,D
18 Apr 18,Wed,Desecration,I'd sent Grace out for sacrilege,D
18 Apr 18,Wed,Luddite,One needing a break from work,D
18 Apr 18,Wed,Uncover,Reveal that a fellow is given the run-around,D
18 Apr 18,Wed,Deacon,Love to dance around with the minister,D
18 Apr 18,Wed,Owned,Admitted to being possessed,D
18 Apr 18,Wed,Demon,Fellow takes a letter for the devil,D
19 Apr 18,Thu,Vice,Strong-jawed immorality?,A
19 Apr 18,Thu,Prodigal,"From April, dog becomes wasteful",A
19 Apr 18,Thu,Crow,One bird making the sound of another,A
19 Apr 18,Thu,Missions,Fail to meet charges for errands,A
19 Apr 18,Thu,Over the worst,Revert to show why things should get better?,A
19 Apr 18,Thu,Impair,Spoil mischievous child with tune,A
19 Apr 18,Thu,Teaser,See art as a difficult problem,A
19 Apr 18,Thu,Nevertheless,"Always the greater, perhaps, despite everything",A
19 Apr 18,Thu,On the way,Why no tea is coming,A
19 Apr 18,Thu,Spur,Stimulate some backing for clear-up session,A
19 Apr 18,Thu,Tolerant,"Broad-minded, but not alert, unfortunately",A
19 Apr 18,Thu,Free,Release without charge,A
19 Apr 18,Thu,Victoria,The winner picks up first-class plum,D
19 Apr 18,Thu,Close-up,Shut for short-range picture,D
19 Apr 18,Thu,Ruined,Spoilt by being rude in production,D
19 Apr 18,Thu,Discovered,Found out dunderhead is held at gun-point,D
19 Apr 18,Thu,Gross,Twelve dozen obviously wrong,D
19 Apr 18,Thu,Last,The final one to remain in good condition,D
19 Apr 18,Thu,Strike fear,Terrify with industrial action scare?,D
19 Apr 18,Thu,Preserve,Pigheadedly hold back in jam,D
19 Apr 18,Thu,Sleeper,He's not awake to support for railway,D
19 Apr 18,Thu,Strain,Make really big effort to produce stock ,D
19 Apr 18,Thu,Extol,Praise is partly a reflex to love shown,D
19 Apr 18,Thu,Port,Left wine,D
20 Apr 18,Fri,Impending,The last section by one politician is about to happen,A
20 Apr 18,Fri,Tram,Passenger vehicle returns from trade centre,A
20 Apr 18,Fri,Press down,Exert lowering force so reporters are dejected?,A
20 Apr 18,Fri,Nicely,"Agreeably, as in French resort?",A
20 Apr 18,Fri,React,Respond to stimulus and do the play again,A
20 Apr 18,Fri,Tipsy,A bit drunk from gratuities given to youth leader,A
20 Apr 18,Fri,Earn,Get wages in a year - no sooner,A
20 Apr 18,Fri,Spoke,Talked of part of wheel,A
20 Apr 18,Fri,Mass,Concentrate because in manuscript,A
20 Apr 18,Fri,There,Ether in that area,A
20 Apr 18,Fri,Tears,Evidence of crying when rents are produced?,A
20 Apr 18,Fri,Morose,Doctor got up moody,A
20 Apr 18,Fri,In circles,Going round belonging to various groups?,A
20 Apr 18,Fri,Less,Made the French ship smaller,A
20 Apr 18,Fri,At present,Spare tent now repaired,A
20 Apr 18,Fri,At any time,It doesn't matter when many eat it,D
20 Apr 18,Fri,March past,April 1st marking when the salute is taken?,D
20 Apr 18,Fri,Mary,This girl could be about right,D
20 Apr 18,Fri,Ensue,Follow when half take legal proceedings,D
20 Apr 18,Fri,Deduce,Infer doled out without old Mussolini,D
20 Apr 18,Fri,News,Reports from all quarters,D
20 Apr 18,Fri,Plays,Hands over about a pound for dramas,D
20 Apr 18,Fri,Roots,Origins of torso?,D
20 Apr 18,Fri,Take cover,Acquire 100 more and seek shelter,D
20 Apr 18,Fri,In reverse,Backing the other way round ...,D
20 Apr 18,Fri,Ethos,... so the characteristic spirit emerges,D
20 Apr 18,Fri,Senior,No rise for one's superior,D
20 Apr 18,Fri,Rocks,Upsets stability using boulders,D
20 Apr 18,Fri,Unit,Group with special function in the community,D
20 Apr 18,Fri,Mean,Intend to change name,D
21 Apr 18,Sat,Quoit,Nothing to leave around the sporting ring,A
21 Apr 18,Sat,Round of golf,It's managed by drivers who complete the course,A
21 Apr 18,Sat,Evening,The time for removing creases,A
21 Apr 18,Sat,Laser,Somehow seal the top of radio light amplifier,A
21 Apr 18,Sat,Tess,Hardy heroine,A
21 Apr 18,Sat,Pleasure,Satisfaction certain to follow an entreaty,A
21 Apr 18,Sat,Leap,Bound to be a meadow near the top of the pasture,A
21 Apr 18,Sat,Machined,Mind each arrangement is automatically processed,A
21 Apr 18,Sat,Wail,One in the act coming back to complain,A
21 Apr 18,Sat,Rondo,The donor will supply this musical piece,A
21 Apr 18,Sat,Storage,It's provided in the warehouse or in the theatre,A
21 Apr 18,Sat,Sachets,Containers revealed when a chest's broken up,A
21 Apr 18,Sat,Flees,Feels around and runs away,A
21 Apr 18,Sat,Question marks,They punctuate what examinees dissatisfied with their assessments do,D
21 Apr 18,Sat,Opens,Discloses the writers following a circular letter,D
21 Apr 18,Sat,Trip,Children of three allowed to go in excursions,D
21 Apr 18,Sat,Regale,To feast with royal bearing,D
21 Apr 18,Sat,Unloaded,Relieved of any charge,D
21 Apr 18,Sat,Discuss,Talk about including us in the records,D
21 Apr 18,Sat,Forgetfulness,Certainly no suitable state for the Remembrancer,D
21 Apr 18,Sat,Camisole,"It's lace, so I'm able to make an undergarment",D
21 Apr 18,Sat,Laconic,Being Spartan in the use of words,D
21 Apr 18,Sat,Ceases,Doesn't continue to provide relief in the Civil Service,D
21 Apr 18,Sat,Aware,Not oblivious to a conflict before the end of the debate,D
23 Apr 18,Mon,U-boats,Abs out to sink German subs,A
23 Apr 18,Mon,Umpire,Rum pie served up for the referee,A
23 Apr 18,Mon,Belgian,Bengali could become a European,A
23 Apr 18,Mon,Trier,One who gives his all in Germany,A
23 Apr 18,Mon,Erse,Seer is out to get the Irish,A
23 Apr 18,Mon,Felon,No elf could be a criminal,A
23 Apr 18,Mon,Pride,"Enquired, say, of the lions",A
23 Apr 18,Mon,Bent,Man had a bone crooked,A
23 Apr 18,Mon,Court,Woo where love was heard by Margaret,A
23 Apr 18,Mon,Nuclear,Unclear about weapons,A
23 Apr 18,Mon,Recess,Place for a break,A
23 Apr 18,Mon,Gravel,Val and Reg get together on the grit,A
23 Apr 18,Mon,Mumbled,Mother lost blood and spoke indistinctly,D
23 Apr 18,Mon,Topless,Spot Les out with the sort of girl you'd see in Soho,D
23 Apr 18,Mon,Staid,Help is on the way for the sober,D
23 Apr 18,Mon,Emotion,Feeling it's a key to the proposal,D
23 Apr 18,Mon,Livid,Having left at four I had got angry,D
23 Apr 18,Mon,Heard,"Listened to the cattle, say",D
23 Apr 18,Mon,Intending,"Meaning to be indigent about 1st. Nov., perhaps",D
23 Apr 18,Mon,Protest,Awful poster taken to the junction for the demo,D
23 Apr 18,Mon,Reserve,"He might not have to play, due to reticence",D
23 Apr 18,Mon,Startle,A surprise to begin with the French,D
23 Apr 18,Mon,Score,A tally of twenty,D
23 Apr 18,Mon,Juice,Way-out justice for OJ?,D
23 Apr 18,Mon,Ochre,Her company produces a dye,D
24 Apr 18,Tue,Adoration,"Not a radio broadcast, love",A
24 Apr 18,Tue,Ebb,Go out from the English guest house,A
24 Apr 18,Tue,Philippines,The prince longs for the islands,A
24 Apr 18,Tue,Wedding,Establishing a union,A
24 Apr 18,Tue,Laird,I get fat without the landowner,A
24 Apr 18,Tue,Oberon,Honour the man as King of the Fairies,A
24 Apr 18,Tue,Ash pan,Somehow has a sleep back under the grate,A
24 Apr 18,Tue,Clout,Hit the target in archery,A
24 Apr 18,Tue,Animate,Team Ian joined to breathe life into,A
24 Apr 18,Tue,Reverse gear,Change clothes perhaps - this will take you back,A
24 Apr 18,Tue,Cos,"Pet set off, leaving a vegetable",A
24 Apr 18,Tue,Satisfied,As if diets could be happy,A
24 Apr 18,Tue,Doh,Note the brick-carrier's upset,D
24 Apr 18,Tue,Alibi,Bail out one with a defence,D
24 Apr 18,Tue,Impugn,Attack the little devil with a broken gun,D
24 Apr 18,Tue,Nonplus,Baffle the French no more,D
24 Apr 18,Tue,Rest in peace,Can Pete rise somehow from the grave,D
24 Apr 18,Tue,Abundance,The cakewalk perhaps? There's a lot of it about,D
24 Apr 18,Tue,In due course,Curious need settled at some future time,D
24 Apr 18,Tue,Woodchuck,Court duck around church and find a rodent,D
24 Apr 18,Tue,Octaves,Seeing coves at fixed intervals of note,D
24 Apr 18,Tue,Parrot,"One leaves the airport upset, getting the bird",D
24 Apr 18,Tue,Ideas,Turning aside notions,D
24 Apr 18,Tue,Aye,The spectator sounds agreeable,D
25 Apr 18,Wed,Dense,Needs to become thick,A
25 Apr 18,Wed,Oppress,Work with the media to subjugate,A
25 Apr 18,Wed,Envelope,Pen love letters out and pen in,A
25 Apr 18,Wed,Aries,Military forces lose many in the stars,A
25 Apr 18,Wed,Cheesecake,A rich tart in pin-ups?,A
25 Apr 18,Wed,River Plate,Peter has rival in fight for S. American water,A
25 Apr 18,Wed,Siren,Broken reins could warn of danger,A
25 Apr 18,Wed,Mistake,A post on the motorway discovered in error,A
25 Apr 18,Wed,Recluse,Strangely cruel and extremely senile hermit,A
25 Apr 18,Wed,Lager,Drink with royal backing,A
25 Apr 18,Wed,Adventures,"Coming, and rues unruly escapades",D
25 Apr 18,Wed,Knave,Jack last seen in North Avenue,D
25 Apr 18,Wed,Deal,Bargain in Kent,D
25 Apr 18,Wed,Corpse,Body found right in the woods,D
25 Apr 18,Wed,Apparent,A quiet father makes it clear,D
25 Apr 18,Wed,Decimal,Boy catches vermin returning in tens,D
25 Apr 18,Wed,Sweetheart,"The wets are out-of-order, darling!",D
25 Apr 18,Wed,Harangue,Tory leader hurried through pompous address,D
25 Apr 18,Wed,Avarice,I've a car that's destroyed through greed,D
25 Apr 18,Wed,Lumber,Logs move awkwardly,D
25 Apr 18,Wed,Large,22 is outside,D
25 Apr 18,Wed,Sole,Leo's cooked a fish,D
26 Apr 18,Thu,Guys,Sounds like the external appearance of Americans,A
26 Apr 18,Thu,All mixed up,"Being completely confused, I'd pull exam to pieces",A
26 Apr 18,Thu,Windless,Describing conditions when one is becalmed - don't talk so much,A
26 Apr 18,Thu,Adds,"Apparently does difficult sums, initially",A
26 Apr 18,Thu,Pedant,Scholar unusually adept about a certain point,A
26 Apr 18,Thu,Annual,"It often comes out around Christmas time, but it's no everlasting flower!",A
26 Apr 18,Thu,Coiled,The company I directed is wound up,A
26 Apr 18,Thu,Screws,A driver will tighten these propellers,A
26 Apr 18,Thu,Gnat,Insect with a barb turned backwards,A
26 Apr 18,Thu,Playsuit,Child actor's costume,A
26 Apr 18,Thu,Investment,How the priest is dressed should produce some interest,A
26 Apr 18,Thu,Etty,Part of a sheet typifying English painter,A
26 Apr 18,Thu,Upside-down,Promoted team relegated - that's topsy-turvy,D
26 Apr 18,Thu,Eldest,Broken-down steed about fifty - most advanced in age,D
26 Apr 18,Thu,Siesta,The rest of the day,D
26 Apr 18,Thu,Retainer,Fee paid to a keeper?,D
26 Apr 18,Thu,Upas,"Removed from bed, like a poisonous tree",D
26 Apr 18,Thu,Dead weight,Burden shouldered by the coffin-bearers!,D
26 Apr 18,Thu,Allotted,"Given a certain part, but told tale badly",D
26 Apr 18,Thu,Deputy,Stand-in for mine official,D
26 Apr 18,Thu,Stayed,Kept on running but didn't go,D
26 Apr 18,Thu,Gainsaid,It's denied that help is needed with profits,D
26 Apr 18,Thu,Site,"Using some  of the bearings, it earmarks the spot",D
27 Apr 18,Fri,Stage whispers,In which theatrical gossip is conveyed?,A
27 Apr 18,Fri,Salesmen,Marketing distributors could be nameless,A
27 Apr 18,Fri,Dame,She takes the part of Belinda Meredith,A
27 Apr 18,Fri,One day,"Fairy-tale opening for any ode, maybe",A
27 Apr 18,Fri,Harrow,Agricultural implement with the top of handle near the shaft,A
27 Apr 18,Fri,Adroit,Showing skill - with a medico there's nothing to it!,A
27 Apr 18,Fri,Sedges,Marsh plants for southern borders,A
27 Apr 18,Fri,Prop,Small screw needed for support,A
27 Apr 18,Fri,Graffiti,The writings on the wall,A
27 Apr 18,Fri,Question marks,Used by those who write to query examination assessments,A
27 Apr 18,Fri,Strained,"Put under pressure, Dan tries to reform",D
27 Apr 18,Fri,Agreed,A vice accepted without dissent,D
27 Apr 18,Fri,Swim,What crawlers do in watery surroundings,D
27 Apr 18,Fri,Dianthus,Said hunt could be seen in the pink!,D
27 Apr 18,Fri,Spider,Webster provides a piece of equipment for snooker players,D
27 Apr 18,Fri,Trim,Cut the ends off spruce,D
27 Apr 18,Fri,Yet again,Still a profit  for the  umpteenth time?,D
27 Apr 18,Fri,Overtake,What passers-by do,D
27 Apr 18,Fri,Oppose,Refuse to accept work and present a problem,D
27 Apr 18,Fri,Defray,Settle the expenses of French brawl,D
27 Apr 18,Fri,Rout,Disorderly flight when the tour is rearranged,D
27 Apr 18,Fri,Acne,One spot round the top of the nose will produce a pimply condition,D
28 Apr 18,Sat,Unclean,Relation accepts article that is impure,A
28 Apr 18,Sat,Genoa,No age to be out in Italy,A
28 Apr 18,Sat,Job,Piece of work for a man of patience,A
28 Apr 18,Sat,Simpleton,Fool makes it look easy by not reversing,A
28 Apr 18,Sat,Barber's shop,Where top cuts may be bought,A
28 Apr 18,Sat,Do a good turn,Change course skilfully to give helpful service,A
28 Apr 18,Sat,Gear lever,Driving shift,A
28 Apr 18,Sat,Cod,Fish to be paid for when delivered,A
28 Apr 18,Sat,Stout,Strong drink that makes one overweight?,A
28 Apr 18,Sat,Pitiful,Maybe lit up if contemptible,A
28 Apr 18,Sat,Envoy,Ambassador takes part in maiden voyage,D
28 Apr 18,Sat,Ill,The sort of will that engenders malice,D
28 Apr 18,Sat,Taxi,Impose a levy on one cab,D
28 Apr 18,Sat,Necessary,Essential as scenery changes,D
28 Apr 18,Sat,Solomon,Very wise man sees Sun and Moon out together,D
28 Apr 18,Sat,Spirit,Courage from alcohol,D
28 Apr 18,Sat,Dangerous,Adore guns likely to cause injury,D
28 Apr 18,Sat,Blower,"Bellows B flat, perhaps",D
28 Apr 18,Sat,Poverty,Very top treatment for being poor,D
28 Apr 18,Sat,Bogus,Fictitious vehicle to go back in,D
28 Apr 18,Sat,Evil,Sin moving up,D
28 Apr 18,Sat,Bid,The top one gets the lot,D
30 Apr 18,Mon,By surprise,Spy bruiser unexpectedly,A
30 Apr 18,Mon,Liger,Oblige reporter to include rare animal,A
30 Apr 18,Mon,Paragon,The finest person is father wearing tattered cloth!,A
30 Apr 18,Mon,Agnostic,Unbeliever wrongly acting so,A
30 Apr 18,Mon,Left,Went away untouched,A
30 Apr 18,Mon,Archer,Is he rather more coy when he takes his bow?,A
30 Apr 18,Mon,Porter,Beer for the luggage handler,A
30 Apr 18,Mon,Mind,Look after intelligence,A
30 Apr 18,Mon,Waterbus,Saw brute getting into passenger boat,A
30 Apr 18,Mon,Driving,What the motorist was doing on the golf-course?,A
30 Apr 18,Mon,Acorn,A grain that can grow into a tree,A
30 Apr 18,Mon,In sympathy,Pity hymn comes out with similar feelings,A
30 Apr 18,Mon,Begin,Start for example in container,D
30 Apr 18,Mon,Stressed,Emphasised under strain,D
30 Apr 18,Mon,Repair,Go for putting into sound condition,D
30 Apr 18,Mon,Rare,Unusual part for a real actor,D
30 Apr 18,Mon,Segment,One of several parts of gem sent out,D
30 Apr 18,Mon,Clear as mud,Confusing rather than plain drama clues,D
30 Apr 18,Mon,Not present,"Away in the past, perhaps",D
30 Apr 18,Mon,Covenant,Solemn undertaking from a convent,D
30 Apr 18,Mon,Consign,To deliver 100 on meaningful gesture,D
30 Apr 18,Mon,Hang up,Ring off because of obsessional problem,D
30 Apr 18,Mon,Booby,Disapproving cry coming from stupid person,D
30 Apr 18,Mon,Tiny,Small bit of grit in your eye,D
01 May 18,Tue,Rebound,Again under obligation to bounce back?,A
01 May 18,Tue,Taboo,"Forbidden, thanks to cry of disapproval",A
01 May 18,Tue,Board and lodging,"Go in odd barn, glad to get accommodation with food",A
01 May 18,Tue,Expunge,Delete former play on words reversed for example,A
01 May 18,Tue,Deep feeling,Strong emotion experienced by sea-divers?,A
01 May 18,Tue,Prickly pear,"Fruit for easily offended couple, we hear",A
01 May 18,Tue,Founder,Come to grief as the one who started it,A
01 May 18,Tue,Skate,Fish on ice?,A
01 May 18,Tue,Demon,Evil spirit holding doctor in its lair?,A
